Event_ID,Event Year,Event Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Alert Criteria
1138,2020-01-01,June,2020-06-02 00:00:00,14:36:00,2020-06-02 00:00:00.000000000,14:37:00,"Idaho: Blaine County, Jerome County, Minidoka County, Power County;",WECC,Vandalism,Unknown,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1139,2020-01-01,June,2020-06-03 00:00:00,13:00:00,2020-06-06 00:00:00.000000000,16:30:00,New Jersey:,RF,Severe Weather,80,87000,Loss of electric service to more than 50000 customers for 1 hour or more
1140,2020-01-01,June,2020-06-03 00:00:00,12:30:00,2020-06-03 00:00:00.000000000,18:00:00,"Pennsylvania: Bucks County, Chester County, Delaware County, Montgomery County, Philadelphia County, York County;",RF,Severe Weather,Unknown,708000,Loss of electric service to more than 50000 customers for 1 hour or more
1141,2020-01-01,June,2020-06-03 00:00:00,16:57:00,2020-06-03 00:00:00.000000000,17:29:00,North Dakota: Minnesota:,MRO,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1142,2020-01-01,June,2020-06-03 00:00:00,13:36:00,2020-06-03 00:00:00.000000000,16:30:00,New Jersey:,RF,Severe Weather,Unknown,78079,Loss of electric service to more than 50000 customers for 1 hour or more
1143,2020-01-01,June,2020-06-09 00:00:00,11:21:00,2020-06-09 00:00:00.000000000,12:01:00,Washington:,WECC,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1144,2020-01-01,June,2020-06-10 00:00:00,19:30:00,,,"Michigan: Oakland County, Macomb County, Wayne County, Sanilac County, Tuscola County, Huron County, Lapeer County, Livingston County, Monroe County;",RF,Severe Weather,Unknown,237000,Loss of electric service to more than 50000 customers for 1 hour or more
1145,2020-01-01,June,2020-06-10 00:00:00,12:22:00,2020-06-10 00:00:00.000000000,17:00:00,"Michigan: Gratiot County, Lake County, Missaukee County, Benzie County, Leelanau County, Manistee County, Wexford County, Montcalm County, Kent County, Ottawa County, Van Buren County, St. Joseph County, Arenac County, Saginaw County, Calhoun County, Branch County;",RF,Severe Weather,Unknown,270000,Loss of electric service to more than 50000 customers for 1 hour or more
1146,2020-01-01,June,2020-06-10 00:00:00,17:24:00,2020-06-11 00:00:00.000000000,18:00:00,Ohio: Indiana: Kentucky: West Virginia:,RF,Severe Weather,Unknown,85822,Loss of electric service to more than 50000 customers for 1 hour or more
1147,2020-01-01,June,2020-06-12 00:00:00,08:21:00,2020-06-12 00:00:00.000000000,08:22:00,Michigan: Houghton County;,RF,Vandalism,0,0,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1148,2020-01-01,June,2020-06-18 00:00:00,12:11:00,2020-06-22 00:00:00.000000000,08:11:00,Colorado: El Paso County;,WECC,Actual Physical Attack,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1149,2020-01-01,June,2020-06-18 00:00:00,20:32:00,2020-06-18 00:00:00.000000000,20:35:00,Kentucky: Gallatin County;,SERC,Actual Physical Attack,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1150,2020-01-01,June,2020-06-21 00:00:00,01:16:00,2020-06-21 00:00:00.000000000,18:45:00,Delaware: New Castle County;,RF,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1151,2020-01-01,June,2020-06-22 00:00:00,11:44:00,2020-06-22 00:00:00.000000000,12:42:00,"Pennsylvania: Allegheny County, Beaver County;",RF,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1152,2020-01-01,June,2020-06-25 00:00:00,09:40:00,2020-06-25 00:00:00.000000000,11:00:00,Kentucky: Madison County;,SERC,Suspicious Activity,Unknown,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1153,2020-01-01,June,2020-06-26 00:00:00,16:20:00,2020-06-29 00:00:00.000000000,15:00:00,North Dakota: Mountrail County;,MRO,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1154,2020-01-01,June,2020-06-26 00:00:00,12:47:00,2020-06-26 00:00:00.000000000,13:53:00,Texas: Travis County;,TRE,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1155,2020-01-01,June,2020-06-27 00:00:00,16:00:00,2020-06-28 00:00:00.000000000,02:27:00,Alabama: Georgia:,SERC,Severe Weather,33480,78109,Loss of electric service to more than 50000 customers for 1 hour or more
1156,2020-01-01,June,2020-06-29 00:00:00,14:32:00,2020-06-29 00:00:00.000000000,16:35:00,Arkansas: Garland County;,SPP RE,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1157,2020-01-01,June,2020-06-30 00:00:00,10:28:00,2020-06-30 00:00:00.000000000,10:29:00,Oregon:,WECC,Vandalism,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1158,2020-01-01,July,2020-07-01 00:00:00,19:26:00,2020-07-01 00:00:00.000000000,19:44:00,Pennsylvania:,RF,Transmission Interruption,32,2013,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1159,2020-01-01,July,2020-07-02 00:00:00,20:30:00,,,California: Butte County;,WECC,Fuel Supply Deficiency,0,0,Fuel supply emergencies that could impact electric power system adequacy or reliability
1160,2020-01-01,July,2020-07-06 00:00:00,12:26:00,,,New York: Kings County;,NPCC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1161,2020-01-01,July,2020-07-06 00:00:00,18:45:00,2020-07-06 00:00:00.000000000,19:42:00,District of Columbia: Maryland:,RF,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1162,2020-01-01,July,2020-07-07 00:00:00,11:38:00,2020-07-07 00:00:00.000000000,18:24:00,California: Los Angeles County;,WECC,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1163,2020-01-01,July,2020-07-07 00:00:00,13:09:00,2020-07-08 00:00:00.000000000,08:17:00,Colorado:,WECC,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1164,2020-01-01,July,2020-07-07 00:00:00,19:17:00,2020-07-07 00:00:00.000000000,23:49:00,West Virginia: Wyoming County;,RF,Severe WeatherTransmission Interruption,Unknown,,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1165,2020-01-01,July,2020-07-08 00:00:00,22:04:00,,,Texas:,TRE,Actual Physical Attack,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1166,2020-01-01,July,2020-07-08 00:00:00,18:45:00,,,California:,WECC,Fuel Supply Deficiency,0,0,Fuel supply emergencies that could impact electric power system adequacy or reliability
1167,2020-01-01,July,2020-07-09 00:00:00,15:09:00,,,Washington: Thurston County;,WECC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1168,2020-01-01,July,2020-07-11 00:00:00,23:30:00,2020-07-12 00:00:00.000000000,06:30:00,Oklahoma: Arkansas:,SPP RE,Severe Weather,Unknown,68000,Loss of electric service to more than 50000 customers for 1 hour or more
1169,2020-01-01,July,2020-07-11 00:00:00,21:30:00,,,Oklahoma:,SPP RE,Severe Weather,Unknown,94700,Loss of electric service to more than 50000 customers for 1 hour or more
1170,2020-01-01,July,2020-07-11 00:00:00,04:55:00,,,California:,WECC,Fuel Supply Deficiency,0,0,Fuel supply emergencies that could impact electric power system adequacy or reliability
1171,2020-01-01,July,2020-07-12 00:00:00,04:30:00,2020-07-13 00:00:00.000000000,05:00:00,"Texas: Collin County, Dallas County, Denton County, Rockwall County, Tarrant County;",TRE,Severe Weather,Unknown,48000,Loss of electric service to more than 50000 customers for 1 hour or more
1172,2020-01-01,July,2020-07-12 00:00:00,14:08:00,2020-07-12 00:00:00.000000000,20:44:00,Nevada: Washoe County;,WECC,Actual Physical Attack,36,10000,Damage or destruction of its Facility that results from actual or suspected intentional human action
1173,2020-01-01,July,2020-07-13 00:00:00,16:30:00,2020-07-13 00:00:00.000000000,16:31:00,Kentucky: Madison County;,SERC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1174,2020-01-01,July,2020-07-14 00:00:00,14:16:00,2020-07-14 00:00:00.000000000,14:53:00,California:,WECC,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1175,2020-01-01,July,2020-07-15 00:00:00,11:00:00,2020-07-15 00:00:00.000000000,11:20:00,Kentucky: Madison County;,SERC,Suspicious Activity,Unknown,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1176,2020-01-01,July,2020-07-16 00:00:00,08:49:00,2020-07-16 00:00:00.000000000,11:06:00,North Dakota: Minnesota:,MRO,System Operations,475,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1177,2020-01-01,July,2020-07-17 00:00:00,23:00:00,2020-07-17 00:00:00.000000000,23:30:00,Oklahoma:,SPP RE,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1178,2020-01-01,July,2020-07-17 00:00:00,19:24:00,,,New York:,NPCC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1179,2020-01-01,July,2020-07-19 00:00:00,14:30:00,2020-07-21 00:00:00.000000000,18:48:00,Michigan:,RF,Severe Weather,Unknown,158500,Loss of electric service to more than 50000 customers for 1 hour or more
1180,2020-01-01,July,2020-07-20 00:00:00,00:57:00,2020-07-20 00:00:00.000000000,02:34:00,Texas: Travis County;,TRE,Suspicious Activity,21,14096,Damage or destruction of its Facility that results from actual or suspected intentional human action
1181,2020-01-01,July,2020-07-21 00:00:00,11:53:00,2020-07-21 00:00:00.000000000,13:00:00,Washington: Pierce County;,WECC,Vandalism,19,11000,Damage or destruction of its Facility that results from actual or suspected intentional human action
1182,2020-01-01,July,2020-07-22 00:00:00,11:30:00,2020-07-22 00:00:00.000000000,14:19:00,West Virginia: Tucker County;,RF,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1183,2020-01-01,July,2020-07-24 00:00:00,08:25:00,,,New York: Bronx County;,NPCC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1184,2020-01-01,July,2020-07-25 00:00:00,21:00:00,2020-07-26 00:00:00.000000000,16:00:00,"Texas: Hidalgo County, Cameron County, Starr County, Kenedy County, Willacy County, Brooks County, Jim Hogg County;",TRE,Severe Weather,125,84000,Loss of electric service to more than 50000 customers for 1 hour or more
1185,2020-01-01,July,2020-07-25 00:00:00,19:58:00,2020-07-27 00:00:00.000000000,19:00:00,"Texas: Nueces County, Kleberg County, Cameron County, Willacy County, Hidalgo County, Starr County, Kenedy County;",TRE,Severe Weather,Unknown,201208,Loss of electric service to more than 50000 customers for 1 hour or more
1186,2020-01-01,July,2020-07-28 00:00:00,15:00:00,2020-07-28 00:00:00.000000000,23:00:00,Michigan: Jackson County;,RF,System Operations,0,0,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more
1187,2020-01-01,July,2020-07-30 00:00:00,17:54:00,2020-07-30 00:00:00.000000000,20:18:00,Nebraska: Scotts Bluff County;,MRO,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
